Education,Family,Income,Mortgage,Age,Securities Account,CreditCard,target
2,2,117,0,30,0,0,
3,2,142,0,62,0,0,
2,3,108,0,54,0,0,
2,3,101,81,44,0,0,
1,3,183,0,37,0,0,
1,3,172,184,60,0,1,
2,1,103,285,64,0,0,
1,2,94,0,47,0,0,
1,3,175,430,46,0,0,
2,1,141,0,44,0,0,
2,1,123,0,34,0,0,
1,4,158,0,54,0,0,
1,2,170,323,51,0,0,
1,3,69,0,35,0,0,
2,2,163,0,47,0,0,
2,2,137,0,63,0,0,
2,1,123,0,34,0,0,
2,4,117,0,29,0,0,
2,3,155,0,28,0,0,
3,2,140,0,42,0,0,
2,2,182,370,56,0,0,
1,2,125,0,43,0,0,
1,2,177,0,37,0,0,
1,2,120,0,54,0,0,
2,3,193,0,49,0,0,
2,2,193,0,49,0,0,
2,2,191,0,42,0,0,
2,2,85,0,52,0,0,
1,2,133,215,45,0,0,
2,2,113,0,59,0,0,
3,4,162,0,34,0,0,
2,2,186,571,31,0,0,
1,2,140,0,35,0,0,
2,2,171,0,26,0,0,
2,2,142,0,63,0,0,
2,3,133,0,35,0,0,
2,2,134,0,60,0,0,
2,2,123,0,36,0,0,
2,2,181,0,64,0,0,
3,2,90,0,61,0,1,
2,2,192,0,30,0,0,
2,3,192,0,61,0,0,
2,2,106,293,61,0,0,
2,1,164,0,33,0,0,
2,3,125,0,43,0,0,
3,3,188,127,46,0,0,
3,4,193,208,39,0,1,
1,3,127,140,37,0,0,
1,3,132,307,53,0,0,
2,1,93,0,48,0,0,
1,3,125,0,43,0,0,
2,1,170,0,27,0,0,
2,1,136,85,37,0,0,
2,3,111,0,42,0,0,
3,1,149,367,57,0,0,
2,2,94,0,62,0,0,
2,1,85,0,58,0,0,
2,1,110,0,62,0,0,
2,3,136,0,60,0,0,
1,3,125,171,62,0,0,
2,2,143,293,53,0,0,
2,3,129,0,32,0,1,
2,1,111,0,61,0,0,
1,3,143,200,56,0,0,
2,3,176,436,28,0,1,
1,3,103,0,30,0,0,
3,1,180,0,38,0,0,
2,3,153,0,53,0,0,
2,3,121,0,44,0,0,
2,2,185,0,41,0,0,
2,1,138,0,49,0,0,
3,3,164,0,56,0,0,
3,3,181,140,50,0,0,
2,3,160,423,31,0,1,
2,1,177,466,55,0,0,
3,2,167,0,37,0,0,
2,1,168,0,39,0,0,
2,3,108,0,54,0,0,
2,3,139,0,41,0,0,
2,2,143,0,46,0,0,
1,4,120,0,29,0,0,
2,1,185,0,35,0,0,
1,2,184,0,39,0,0,
2,2,160,0,42,0,1,
2,4,192,0,49,0,0,
2,2,138,0,41,0,0,
1,1,121,0,43,0,1,
3,1,178,0,34,0,0,
2,3,155,0,52,0,0,
2,4,187,613,35,0,0,
1,3,175,184,57,0,1,
1,3,130,342,52,0,1,
2,4,161,306,46,0,0,
3,2,121,75,33,0,0,
2,2,201,0,44,0,0,
2,2,92,0,52,0,1,
2,2,193,0,51,0,0,
2,4,114,0,29,0,0,
2,2,132,307,42,0,0,
1,2,177,304,51,0,0,
3,2,174,385,47,0,0,
2,1,154,0,60,0,1,
2,2,178,0,58,0,0,
1,3,146,414,38,0,0,
2,1,193,0,53,0,0,
1,3,112,302,40,0,0,
2,1,131,0,44,0,0,
1,3,122,0,44,0,0,
1,3,184,0,33,0,0,
2,3,173,474,51,0,0,
1,2,134,0,62,0,0,
2,4,129,0,54,0,0,
3,1,112,157,41,0,0,
3,4,165,0,62,0,0,
2,3,175,0,52,0,0,
3,2,153,358,56,0,1,
2,2,175,369,46,0,0,
1,2,145,418,39,0,0,
2,3,182,0,47,0,0,
2,2,179,0,58,0,0,
3,2,143,0,32,0,0,
2,2,136,0,55,0,0,
2,1,163,0,43,0,1,
2,2,177,535,43,0,0,
3,2,133,0,53,0,0,
3,3,190,193,58,0,1,
2,2,176,572,30,0,0,
2,2,112,251,41,0,0,
2,1,154,0,60,0,0,
2,2,103,0,32,0,0,
2,3,188,587,52,0,0,
2,2,144,293,53,0,0,
2,3,133,0,44,0,0,
1,2,121,0,29,0,1,
2,2,161,420,54,0,0,
1,3,160,442,47,0,0,
1,4,171,0,62,0,1,
3,2,142,0,62,0,0,
1,3,122,0,29,0,0,
2,1,179,0,38,0,0,
1,3,112,0,58,0,0,
3,2,180,388,61,0,0,
1,1,121,0,43,0,1,
1,3,119,353,56,0,0,
3,1,180,146,32,0,0,
2,3,134,0,61,0,0,
2,1,170,0,27,0,0,
2,2,186,579,30,0,0,
2,2,175,329,30,0,0,
2,1,103,0,51,0,0,
2,2,166,0,33,0,0,
2,1,182,0,50,0,0,
1,2,147,355,40,0,0,
2,4,165,443,47,0,0,
2,3,161,0,43,0,1,
2,3,172,295,36,0,0,
2,1,150,0,48,0,0,
2,4,120,111,52,0,0,
1,3,140,0,39,0,0,
1,2,179,0,36,0,0,
2,2,168,393,45,0,0,
2,1,121,115,58,0,0,
1,3,184,0,32,0,0,
1,3,140,0,38,0,0,
2,3,113,0,34,0,0,
3,2,178,145,41,0,0,
1,3,144,202,51,0,0,
2,2,139,0,42,0,0,
2,1,186,0,62,0,0,
1,3,111,0,41,0,1,
1,1,102,0,41,0,0,
1,3,124,0,43,0,0,
2,3,156,0,54,0,0,
2,2,136,0,49,0,0,
3,2,173,109,58,0,0,
3,2,170,392,44,0,0,
2,2,166,0,46,0,1,
2,2,136,0,55,0,0,
2,2,117,0,60,0,0,
2,2,136,302,54,0,0,
3,3,133,0,28,0,0,
3,3,160,310,47,0,0,
2,1,200,0,43,0,1,
2,2,134,0,34,0,0,
2,3,151,0,31,0,0,
3,2,153,360,55,0,1,
2,2,182,0,26,0,0,
3,3,129,0,54,0,0,
2,1,122,0,32,0,0,
2,1,191,0,31,0,0,
2,2,183,0,36,0,0,
2,2,139,0,63,0,0,
3,2,191,0,57,0,0,
3,3,94,0,60,0,0,
2,1,86,0,58,0,0,
1,4,165,439,49,0,0,
2,1,153,0,60,0,1,
1,4,145,0,47,0,0,
3,1,109,250,49,0,1,
2,2,146,362,51,0,0,
2,4,185,302,43,0,0,
2,3,78,0,37,0,1,
2,3,113,0,34,0,0,
1,3,189,0,51,0,0,
1,2,147,478,43,0,0,
3,1,190,295,45,0,0,
1,2,133,212,46,0,0,
2,1,117,0,27,0,0,
2,1,132,0,62,0,0,
2,3,112,0,43,0,0,
2,1,121,0,36,0,0,
2,2,128,0,44,0,0,
2,3,151,0,58,0,0,
2,3,134,0,35,0,0,
3,2,162,0,34,0,0,
2,1,152,366,48,0,0,
2,2,110,0,54,0,0,
2,1,173,242,36,0,0,
1,2,154,0,41,0,1,
1,1,183,0,45,0,0,
1,2,178,0,33,0,0,
1,3,113,0,35,0,0,
2,1,134,171,27,0,0,
1,3,185,0,43,0,0,
3,3,129,0,54,0,0,
2,1,153,0,60,1,0,
3,1,124,0,34,0,0,
1,3,122,0,44,0,0,
2,1,189,0,33,0,0,
2,3,166,313,48,0,0,
2,3,114,329,56,0,0,
1,4,113,0,36,0,0,
2,3,83,0,52,0,0,
3,1,129,0,39,0,0,
1,3,181,0,35,0,0,
3,3,128,437,28,0,0,
1,3,171,0,28,0,0,
2,1,190,0,31,0,0,
2,2,192,0,44,0,0,
1,1,104,0,30,0,0,
1,3,130,0,56,0,0,
1,2,157,0,36,0,0,
3,2,132,0,54,0,0,
3,1,162,0,55,0,0,
2,3,122,0,45,0,0,
2,2,110,204,51,0,0,
1,3,125,0,43,0,0,
2,2,125,0,45,0,0,
2,3,141,0,42,0,0,
2,2,180,372,54,0,0,
2,2,169,0,46,0,1,
3,3,152,0,60,0,0,
2,2,133,255,35,0,0,
2,1,131,0,54,0,1,
3,2,145,0,33,0,0,
2,1,184,0,41,0,0,
2,1,133,0,54,0,0,
2,3,111,0,35,0,0,
1,1,73,231,35,0,0,
2,2,165,0,57,0,0,
2,2,90,0,62,0,0,
1,2,88,216,39,0,0,
3,1,147,0,34,0,0,
1,3,111,0,41,0,1,
2,3,129,0,31,0,0,
1,3,135,345,57,0,1,
3,1,160,0,56,0,0,
3,3,141,354,27,0,0,
1,2,170,0,28,0,0,
3,1,123,0,35,0,0,
1,3,104,0,46,0,0,
2,2,120,112,55,0,0,
2,2,184,0,43,0,1,
2,1,174,0,53,0,0,
3,1,178,0,34,0,0,
2,4,126,0,43,0,0,
1,3,109,0,46,0,0,
1,1,91,0,51,0,1,
3,2,176,0,47,0,0,
1,3,162,301,39,0,0,
2,2,135,0,35,0,0,
1,3,127,140,37,0,0,
2,2,114,0,45,0,0,
1,2,179,145,31,0,0,
3,3,183,236,47,0,0,
2,1,123,0,35,0,0,
2,1,188,274,35,0,0,
3,1,137,0,53,0,0,
2,1,118,0,29,0,0,
2,2,181,580,33,0,0,
2,2,201,0,44,0,0,
2,2,175,0,58,0,0,
2,2,166,0,42,0,0,
3,3,131,0,33,0,0,
2,2,180,0,62,0,1,
2,2,99,160,33,0,0,
2,1,172,89,56,0,0,
1,2,97,85,44,0,0,
1,3,165,0,61,0,0,
3,1,138,107,33,0,0,
3,2,118,244,39,0,1,
1,4,130,281,49,0,0,
2,3,141,0,42,0,0,
1,3,139,206,51,0,0,
2,2,128,305,55,0,0,
3,1,176,0,47,0,0,
2,1,155,0,61,0,0,
3,1,180,148,33,0,0,
2,3,172,0,30,0,1,
2,3,131,0,30,0,0,
2,1,119,0,38,0,0,
1,3,172,580,46,0,0,
2,2,185,574,27,0,0,
2,4,133,116,40,0,0,
3,2,143,0,32,0,0,
1,3,165,0,61,0,0,
2,3,97,346,42,0,0,
1,3,139,0,38,0,0,
2,3,179,0,26,0,0,
2,2,118,0,30,0,0,
2,2,192,0,30,0,0,
2,1,191,0,32,0,0,
2,1,166,0,41,0,0,
2,3,142,440,55,0,0,
1,3,114,364,56,0,0,
2,2,182,0,62,0,0,
2,4,129,135,38,0,0,
3,3,99,0,54,0,0,
3,2,108,249,42,0,0,
2,3,158,0,54,0,0,
1,2,149,0,35,0,0,
2,1,129,0,44,0,0,
2,2,133,0,47,0,0,
2,3,106,0,54,0,0,
3,1,179,0,49,0,0,
3,1,115,0,48,0,1,
2,3,172,0,31,0,1,
2,3,161,109,62,0,0,
1,3,161,443,47,0,0,
2,2,123,0,36,0,0,
1,2,128,208,28,0,0,
1,3,141,357,29,0,0,
3,3,175,232,43,0,0,
1,3,160,234,63,0,0,
1,3,154,0,36,0,0,
2,1,171,0,26,0,0,
2,2,157,277,42,0,1,
3,3,131,0,29,0,0,
3,2,148,0,62,0,0,
2,3,132,0,33,0,0,
2,1,101,254,58,0,1,
2,1,172,0,55,0,0,
1,3,153,414,42,0,0,
2,2,112,0,60,0,0,
1,1,102,0,63,0,0,
1,4,144,208,47,0,0,
3,3,124,0,46,0,0,
2,3,129,0,26,0,0,
2,3,130,0,26,0,0,
2,3,117,0,54,0,0,
2,2,137,0,63,0,0,
2,2,168,0,37,0,0,
2,1,201,0,43,0,0,
1,3,123,0,43,0,0,
2,3,128,311,55,0,0,
1,2,103,369,52,1,0,
3,1,125,116,60,0,0,
2,1,192,0,30,0,0,
1,4,164,299,42,0,0,
2,3,137,230,63,0,0,
3,2,104,151,36,0,0,
2,3,169,170,51,0,1,
2,1,104,284,64,0,0,
2,4,116,0,29,0,0,
2,1,118,0,27,0,0,
2,2,154,0,52,0,0,
2,3,171,231,46,0,1,
1,4,170,0,60,0,0,
2,2,140,0,42,0,0,
2,2,153,0,60,0,0,
2,2,187,535,63,0,0,
2,4,110,0,43,0,0,
3,4,165,0,59,0,0,
1,1,102,0,43,0,0,
3,3,190,191,58,0,1,
3,1,177,0,40,0,0,
3,3,131,81,43,0,0,
2,4,118,331,55,0,0,
2,3,114,0,33,0,0,
1,2,121,0,41,0,0,
2,1,123,0,35,0,0,
2,2,134,0,62,0,0,
3,3,188,114,40,0,0,
2,3,174,327,31,0,0,
2,1,182,0,50,0,0,
2,1,172,0,50,0,0,
2,3,195,514,60,0,0,
2,2,99,358,45,0,0,
2,1,163,0,42,0,1,
2,2,182,0,26,0,0,
3,3,175,0,34,0,0,
2,2,137,0,63,0,0,
2,3,142,0,31,0,0,
2,3,131,226,60,0,0,
3,4,152,0,56,0,0,
1,1,89,299,63,0,0,
1,1,82,0,52,0,0,
3,1,160,0,41,0,0,
2,1,104,282,64,0,0,
2,3,130,0,44,0,0,
1,3,184,0,39,0,0,
2,2,184,361,61,0,0,
2,1,178,0,33,0,0,
2,2,135,0,63,0,0,
2,2,168,321,52,0,0,
2,2,152,0,45,0,0,
2,2,191,300,49,0,0,
2,2,191,0,42,0,0,
1,2,104,0,32,0,1,
2,2,131,0,56,0,0,
1,2,180,0,35,0,0,
2,4,131,0,44,0,0,
1,3,149,0,35,0,0,
2,3,144,353,34,0,0,
3,1,158,0,39,0,0,
1,2,178,0,33,0,0,
3,3,131,0,29,0,0,
1,4,150,0,33,0,0,
2,4,115,0,35,0,0,
3,2,181,373,56,0,0,
2,2,129,217,38,0,0,
3,3,191,195,58,0,0,
2,2,174,0,53,0,0,
2,2,132,217,44,0,0,
2,2,92,0,61,0,0,
1,3,122,0,29,0,0,
2,2,183,581,33,0,0,
2,1,90,0,57,0,0,
2,3,99,0,55,0,0,
2,1,156,0,35,0,0,
1,3,167,0,59,0,0,
1,2,181,0,36,0,0,
2,1,120,0,42,0,0,
2,3,109,0,54,0,0,
1,1,180,549,61,0,0,
1,3,123,0,43,0,0,
2,3,137,119,64,0,0,
3,3,152,0,59,0,0,
1,3,137,345,58,0,1,
1,2,73,0,41,0,0,
2,3,172,0,31,0,1,
3,1,85,0,56,0,0,
3,2,173,393,49,0,0,
3,2,158,0,35,0,0,
3,3,173,327,30,0,0,
2,3,193,0,28,0,0,
2,1,174,0,53,0,0,
3,2,123,75,34,0,0,
1,3,129,305,50,0,0,
2,1,141,0,45,0,0,
3,2,132,0,54,0,0,
2,3,82,0,42,0,0,
2,3,171,0,30,0,0,
3,2,105,152,37,0,0,
1,1,102,0,42,0,0,
2,4,115,0,32,0,0,
2,3,122,0,45,0,1,
2,2,131,97,33,0,0,
2,3,176,469,51,0,0,
2,3,160,112,60,0,0,
3,4,118,0,30,0,0,
3,1,115,0,46,0,1,
1,3,122,0,44,0,0,
2,2,135,0,61,0,0,
2,2,120,247,38,0,0,
1,1,83,0,52,0,0,
2,3,194,0,26,0,0,
1,2,120,0,41,0,0,
3,2,159,0,35,0,0,
1,2,170,0,28,0,0,
2,2,178,452,40,0,0,
2,2,138,421,36,0,0,
3,2,108,0,35,1,0,
2,4,152,0,38,0,0,
2,4,108,0,29,0,0,
3,1,139,0,53,0,0,
1,4,112,0,41,0,0,
2,4,133,0,45,0,1,
2,1,186,0,34,0,0,
2,1,119,0,61,0,0,
2,2,189,461,42,0,0,
3,1,138,91,35,0,0,
3,1,138,104,33,0,0,
1,3,162,214,49,0,0,
2,2,130,256,36,0,0,
1,3,172,0,29,0,0,
2,2,102,0,48,0,0,
1,3,130,0,55,0,0,
3,3,77,215,45,0,0,
2,2,176,0,58,0,0,
2,2,163,423,55,0,1,
2,3,127,0,44,0,0,
2,1,160,0,40,0,0,
1,3,154,0,37,0,0,
2,2,173,0,58,0,0,
1,3,142,0,59,0,1,
2,3,184,0,31,0,0,
1,3,132,307,54,0,0,
1,3,130,0,56,0,0,
2,2,139,0,64,0,0,
1,3,159,240,61,0,0,
2,3,129,0,32,0,0,
2,2,186,469,53,0,0,
2,4,128,76,38,0,0,
2,2,193,0,51,0,0,
2,1,133,0,54,0,0,
1,3,167,313,48,0,0,
2,3,152,0,42,0,0,
2,2,112,0,28,0,0,
2,1,154,0,60,0,0,
1,2,168,0,41,0,0,
2,3,179,0,26,0,0,
1,1,99,0,58,0,0,
1,3,166,219,47,0,0,
2,3,120,0,59,0,0,
3,2,180,0,48,0,0,
1,3,179,309,49,0,0,
2,1,188,0,60,0,0,
2,3,135,0,31,0,0,
3,1,177,276,33,0,0,
2,3,155,0,28,0,0,
2,4,168,0,64,0,0,
2,2,133,0,55,0,0,
2,3,190,0,60,0,0,
2,2,130,0,26,0,0,
2,3,188,204,27,0,0,
1,2,180,0,35,0,0,
1,3,160,214,51,0,0,
3,3,180,95,34,0,0,
2,2,182,0,31,0,0,
2,3,120,430,49,0,0,
2,1,142,0,44,0,0,
3,3,175,96,49,0,0,
2,3,110,78,39,0,0,
2,1,121,0,37,0,0,
2,1,132,0,53,0,0,
2,2,172,0,26,0,0,
1,3,140,0,39,0,0,
1,2,76,0,30,0,1,
2,2,139,210,43,0,0,
2,3,193,0,29,0,0,
2,3,153,0,41,0,0,
2,2,116,303,34,0,0,
2,1,110,250,41,0,0,
2,1,183,0,45,0,0,
2,1,89,0,52,0,0,
1,4,98,117,61,0,0,
1,2,83,0,51,0,0,
2,1,167,0,41,0,0,
3,1,157,0,61,0,0,
1,3,183,0,37,0,0,
2,1,90,0,52,0,0,
1,2,185,0,34,0,0,
2,1,181,541,55,0,0,
2,2,90,0,29,0,0,
1,3,167,317,43,0,0,
2,3,70,219,42,0,0,
3,2,176,383,49,0,0,
1,1,132,0,63,0,0,
2,1,119,0,39,0,0,
2,3,140,0,32,0,1,
1,4,83,0,47,0,1,
3,4,118,0,30,0,0,
2,2,193,0,52,0,0,
1,2,104,0,48,0,0,
3,1,191,204,62,0,0,
1,4,150,0,30,0,0,
2,3,125,0,43,0,0,
1,3,131,0,54,0,0,
1,1,104,0,27,0,0,
2,2,176,0,56,0,0,
2,1,157,0,40,0,1,
2,1,133,0,30,0,0,
3,2,143,0,54,0,0,
2,3,158,0,55,0,0,
2,2,182,0,62,0,0,
3,3,140,0,32,0,1,
3,1,184,588,51,1,0,
1,3,140,0,38,0,0,
2,2,163,0,53,0,1,
3,3,99,0,54,0,0,
3,3,129,0,37,0,1,
1,2,125,342,55,0,0,
3,1,147,0,34,0,0,
1,3,123,0,44,0,0,
2,4,179,0,51,0,0,
1,2,111,0,42,0,0,
2,1,117,116,58,0,0,
2,2,188,581,35,0,0,
2,3,152,113,63,0,0,
2,2,178,453,42,0,0,
2,3,190,0,51,0,0,
1,2,151,416,41,0,0,
1,4,144,209,45,0,0,
2,4,113,0,37,0,0,
2,1,141,0,43,0,0,
2,3,131,0,44,0,0,
3,3,79,231,42,0,0,
1,4,113,0,40,0,1,
2,2,131,218,44,0,0,
3,2,163,301,26,0,0,
2,3,132,0,29,0,0,
2,2,91,0,60,0,0,
1,2,138,0,38,0,0,
1,2,95,108,54,0,0,
1,2,93,88,45,0,0,
2,4,112,0,42,0,0,
3,2,140,0,33,0,1,
2,2,194,0,51,0,0,
2,2,132,0,45,0,0,
2,1,167,0,42,0,0,
2,2,188,303,50,0,0,
2,4,128,78,40,0,0,
2,3,193,0,28,0,0,
1,3,140,0,39,0,0,
3,3,190,191,58,0,1,
3,1,150,369,54,0,0,
1,3,141,483,40,0,0,
2,1,182,0,26,0,0,
2,3,189,565,36,0,0,
2,3,159,0,30,0,0,
1,4,140,0,38,0,0,
3,2,169,248,37,0,0,
2,3,95,137,64,0,0,
2,1,123,0,36,0,0,
1,4,144,201,55,0,0,
2,3,142,0,64,0,0,
2,2,130,0,54,0,0,
2,1,139,110,32,0,1,
2,2,138,422,39,0,0,
2,1,191,0,33,0,0,
2,3,130,0,27,0,0,
1,2,134,0,29,0,0,
2,1,177,570,34,0,0,
1,4,113,373,57,0,0,
2,3,97,345,42,0,0,
2,1,192,0,30,0,0,
1,2,83,0,47,0,0,
2,2,146,348,52,0,0,
3,3,79,230,42,0,0,
2,3,117,114,54,0,0,
3,2,172,236,41,0,0,
2,1,171,0,26,0,0,
1,3,122,0,44,0,0,
2,2,154,0,52,0,0,
1,3,161,303,44,0,0,
3,2,196,0,31,0,0,
2,2,177,230,39,0,1,
2,1,173,0,52,0,0,
3,4,141,0,34,0,0,
3,2,148,0,62,0,0,
2,2,176,0,38,0,0,
2,3,189,305,47,0,0,
1,3,160,0,52,0,0,
1,4,145,0,47,0,0,
3,1,141,0,43,0,0,
2,2,158,0,36,0,1,
1,3,154,0,34,0,0,
3,2,142,0,62,0,0,
1,1,99,170,32,1,0,
2,1,183,0,34,0,0,
2,1,144,0,33,0,0,
3,1,137,86,37,0,0,
1,3,140,0,39,0,0,
2,3,115,0,30,0,0,
2,2,177,0,56,0,0,
1,2,178,0,37,0,0,
2,1,84,0,58,0,0,
1,3,161,298,43,0,0,
1,3,103,0,46,0,0,
1,3,140,0,37,0,0,
1,3,161,401,48,0,0,
2,2,191,0,50,0,0,
2,4,115,0,33,0,0,
3,1,115,0,49,0,1,
2,1,133,307,31,0,0,
2,3,120,431,53,0,0,
3,3,102,0,56,0,0,
3,2,147,0,63,0,0,
2,2,160,0,42,0,0,
2,3,184,344,61,0,0,
2,3,130,0,26,0,0,
2,1,103,275,63,0,0,
2,3,149,0,58,0,0,
1,3,170,427,51,0,0,
2,1,163,0,42,0,1,
1,4,137,289,54,0,0,
1,1,96,161,31,0,0,
2,2,168,0,46,0,1,
2,2,112,253,47,0,1,
2,1,191,0,32,0,0,
3,1,179,0,50,0,0,
2,3,141,0,40,1,0,
2,2,179,462,51,0,0,
1,1,104,0,27,0,0,
2,3,134,0,60,0,0,
2,2,140,0,61,0,0,
2,2,168,0,44,0,0,
2,1,150,0,48,0,0,
2,2,149,0,32,0,0,
2,3,110,327,55,0,0,
2,2,109,0,54,0,0,
3,1,156,0,60,0,0,
2,3,189,0,51,0,0,
2,1,83,0,57,0,0,
2,1,92,0,30,0,0,
3,1,139,0,53,0,0,
2,1,170,470,55,0,0,
2,2,168,0,32,0,0,
3,1,160,0,55,0,0,
3,3,140,0,32,0,1,
2,2,138,0,41,0,0,
3,3,152,0,60,0,0,
3,1,115,0,50,0,0,
1,1,99,0,59,0,0,
1,2,180,0,35,0,0,
3,2,176,403,62,0,0,
2,2,163,301,33,0,0,
2,4,120,0,56,0,0,
2,2,185,257,35,0,0,
2,3,151,0,59,0,0,
2,2,183,367,59,0,0,
2,1,192,0,30,0,0,
3,1,182,0,36,0,1,
2,1,158,0,38,0,0,
2,2,171,326,46,0,0,
2,4,163,311,46,0,0,
2,2,103,0,55,0,0,
1,3,148,0,29,0,0,
3,1,138,100,33,0,0,
1,4,145,0,47,0,0,
2,3,100,118,59,0,0,
2,2,151,0,58,0,0,
2,3,130,0,30,0,0,
2,2,155,0,30,0,0,
2,1,182,0,26,0,0,
2,3,184,0,31,0,0,
2,1,114,0,46,0,0,
2,3,154,0,52,0,0,
3,1,158,0,55,0,0,
2,1,188,281,35,0,0,
2,2,185,0,41,0,0,
1,3,149,0,47,0,0,
2,2,192,0,44,0,0,
2,3,178,175,49,0,1,
2,4,154,0,28,0,0,
2,2,145,264,36,0,0,
1,1,98,0,58,0,0,
2,3,100,0,53,0,0,
2,2,176,0,58,0,0,
2,3,165,238,50,0,0,
3,1,98,148,27,0,1,
3,1,178,0,49,0,0,
1,3,142,0,28,0,0,
1,4,150,0,33,0,0,
2,2,134,0,56,0,0,
2,4,168,0,59,0,0,
1,4,139,291,55,0,0,
1,3,140,0,39,0,0,
3,3,132,0,26,0,0,
3,1,144,0,33,0,0,
2,3,112,0,29,0,0,
2,2,153,0,60,0,1,
2,2,163,301,27,0,0,
1,3,121,0,57,0,0,
1,2,131,0,56,0,0,
2,1,183,594,50,0,0,
2,2,172,0,59,0,0,
3,1,169,262,34,0,0,
1,3,186,0,43,0,0,
2,4,179,0,49,0,0,
2,3,107,303,59,0,0,
2,2,184,577,27,0,0,
3,3,176,0,52,0,0,
2,2,189,265,35,0,0,
2,3,182,458,44,0,1,
2,3,190,0,59,0,0,
1,1,98,0,58,0,0,
3,1,144,0,32,0,0,
3,3,131,0,29,0,0,
2,2,113,251,40,0,0,
3,3,189,190,59,0,1,
2,3,172,0,60,0,0,
2,4,188,304,45,0,0,
1,2,168,400,54,0,0,
2,2,176,372,48,0,0,
2,1,166,0,39,0,0,
2,2,146,362,53,0,0,
2,1,138,105,33,0,1,
1,2,184,0,35,0,0,
2,3,183,0,30,0,0,
1,3,139,483,39,0,0,
3,3,127,75,37,0,0,
2,2,165,478,51,0,0,
2,1,78,149,27,0,0,
2,2,163,0,44,0,1,
3,1,113,248,44,0,1,
3,3,191,0,58,0,0,
3,2,154,0,52,0,0,
1,3,173,0,47,0,0,
2,1,121,0,32,0,0,
2,2,154,351,60,0,0,
2,1,170,99,59,0,0,
2,1,135,85,37,0,0,
2,2,101,0,57,0,0,
2,2,182,0,37,0,0,
2,3,177,0,51,0,0,
2,1,118,0,29,0,0,
1,3,118,0,54,0,0,
1,3,137,0,28,0,0,
2,1,179,0,50,0,0,
1,2,178,0,35,0,0,
3,2,142,0,32,0,0,
2,1,131,0,44,0,0,
2,1,91,0,29,0,0,
2,2,153,272,39,0,0,
2,4,108,301,43,0,0,
1,2,128,209,30,0,0,
2,4,179,0,49,0,0,
2,3,182,0,37,0,0,
1,2,190,0,51,0,0,
2,2,177,567,35,0,0,
2,2,115,0,53,0,0,
1,3,158,475,45,0,0,
1,3,142,0,28,0,0,
2,4,167,0,58,0,0,
3,2,191,200,61,0,0,
2,3,180,0,29,0,0,
2,2,172,0,57,0,0,
1,1,138,178,27,0,0,
3,1,163,0,54,0,0,
2,2,84,0,52,0,0,
2,3,182,458,44,0,1,
2,1,154,0,33,0,0,
2,2,178,0,59,0,0,
1,4,161,301,44,0,0,
2,2,95,0,60,0,0,
2,1,167,553,34,0,0,
2,2,142,0,45,0,0,
2,1,123,0,33,0,0,
2,4,129,416,37,0,0,
2,3,188,587,52,0,0,
3,2,176,403,62,0,0,
1,3,158,0,56,0,0,
2,1,142,0,44,0,0,
3,3,152,0,60,0,0,
3,2,202,0,41,0,0,
2,2,139,0,42,0,0,
2,2,172,0,28,0,0,
3,2,161,307,34,0,0,
2,4,165,0,63,0,0,
2,2,125,0,44,0,0,
1,2,140,0,41,0,0,
2,3,97,349,43,0,0,
2,1,123,0,36,0,0,
2,3,181,0,37,0,0,
2,1,163,0,42,0,1,
1,3,80,0,27,0,0,
2,2,143,209,41,0,0,
2,3,66,220,42,0,0,
3,2,115,0,51,0,0,
2,1,77,139,28,0,0,
2,3,139,0,41,0,0,
1,3,97,119,64,0,0,
1,3,107,370,54,1,0,
2,2,129,0,26,0,0,
2,1,103,0,51,0,0,
3,3,152,0,58,0,0,
2,2,151,0,56,0,0,
2,2,147,0,48,0,0,
2,2,169,0,31,0,0,
1,4,171,283,62,0,0,
2,1,183,261,34,0,0,
2,2,95,140,56,0,1,
2,1,168,0,41,0,0,
2,1,121,0,32,0,0,
1,2,138,0,62,0,0,
3,2,178,146,50,0,0,
3,2,85,0,54,0,0,
1,3,69,0,35,0,0,
1,1,65,141,27,0,0,
1,3,82,0,53,0,0,
2,2,143,0,64,0,0,
2,2,121,80,42,0,0,
2,1,108,0,63,0,0,
2,2,148,209,43,0,0,
2,3,140,0,32,0,1,
2,4,123,0,29,0,0,
1,3,171,0,28,0,0,
2,1,104,280,64,0,0,
2,2,170,249,36,0,0,
1,2,141,422,38,0,0,
2,1,132,0,54,0,1,
3,2,153,0,60,0,1,
2,1,133,0,54,0,0,
1,3,135,285,50,0,0,
2,3,138,350,54,0,0,
1,3,111,0,41,0,1,
2,2,160,243,53,0,1,
2,2,136,418,35,0,0,
1,2,83,0,62,0,0,
2,1,192,0,55,0,0,
1,3,139,213,44,0,0,
3,3,168,108,58,0,0,
3,2,149,363,62,0,0,
3,1,202,0,34,0,0,
2,3,133,0,46,0,0,
2,2,170,0,47,0,0,
1,4,115,82,43,0,0,
2,3,155,0,39,0,1,
1,2,134,209,35,0,0,
1,1,93,300,63,0,0,
2,4,133,0,45,0,1,
2,2,181,0,64,0,0,
2,1,118,115,58,0,0,
1,3,139,0,60,0,0,
3,2,124,121,50,0,0,
2,1,185,0,41,0,0,
1,3,114,0,58,0,0,
3,2,107,0,34,0,0,
3,3,104,346,48,0,0,
